LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
www.cnn.com,"""an anonymous source""",Dems worry DNC chair &#39;too toxic&#39; after Sanders blast - CNNPolitics ...,http://www.cnn.com/2016/05/25/politics/debbie-wasserman-schultz-democrats-clinton-sanders/?sr=google_news,"Debbie Wasserman Schultz has provided at the party, and <b>an anonymous source</b>  who disagrees,&quot; Miranda said. &quot;She&#39;s gonna continue to focus on uniting&nbsp;...",2016-05-28
www.bloomberg.com,"""asked not to be identified""",Vivendi Said to Win Majority Backing in Hostile Gameloft Bid ...,http://www.bloomberg.com/news/articles/2016-05-24/vivendi-said-to-win-majority-backing-for-hostile-gameloft-bid,"... giving Vivendi and its chairman, Vincent Bollore, the victory, said the people,  who <b>asked not to be identified</b> discussing results that haven&#39;t been announced.",2016-05-28
www.foxnews.com,"""sources close to""",Baylor responds to reports President Ken Starr fired amid football ...,http://www.foxnews.com/sports/2016/05/24/baylor-responds-to-reports-president-ken-starr-fired-amid-football-scandal.print.html,The sports website HornsDigest.com was the first news outlet to report that the  board had decided to fire Starr. <b>Sources close to</b> the University also confirmed  the&nbsp;...,2016-05-28
www.bloomberg.com,"""asked not to be named""",Twitter to Stop Counting Photos and Links in 140-Character Limit ...,http://www.bloomberg.com/news/articles/2016-05-16/twitter-to-stop-counting-photos-and-links-in-140-character-limit,"The change could happen in the next two weeks, said the person who <b>asked not</b>  <b>to be named</b> because the decision isn&#39;t yet public. Links currently take up 23&nbsp;...",2016-05-28
www.businessinsider.com,"""asked not to be named""",ANA report on ad agency transparency: set to be explosive ...,http://www.businessinsider.com/ana-report-on-ad-agency-transparency-2016-5,"However, one marketing consultant, who <b>asked not to be named</b>, told Business  Insider there could possibly be a federal investigation if there is political pressure &nbsp;...",2016-05-28
www.businessinsider.com,"""asked to remain anonymous""","Q&amp;A with an Apple Store worker: &#39;YES, IT&#39;S LIKE A CULT&#39; - Business ...",http://www.businessinsider.com/qa-with-an-apple-store-worker-2016-5,Our store worker — who <b>asked to remain anonymous</b> in fear that Apple would  pursue a legal action based on the confidentiality agreement — says that many&nbsp;...,2016-05-28
www.reuters.com,"""sources said""",Japan to cut emphasis on nuclear in next energy plan: sources ...,http://www.reuters.com/article/us-japan-nuclear-idUSKCN0YI06Z,"A target of 10-15 percent for nuclear by 2030 has been mooted, one of the  <b>sources said</b>, down from 20-22 percent under current policy. Cutting nuclear will  likely&nbsp;...",2016-05-28
abcnews.go.com,"""insisted on anonymity""","In Business and Politics, Trump Stokes Internal Rivalries - ABC News",http://abcnews.go.com/Politics/wireStory/business-politics-trump-stokes-internal-rivalries-39447128,Those close to the campaign <b>insisted on anonymity</b> because they were not  authorized to discuss the campaign publicly. Trump turned his fondness for&nbsp;...,2016-05-28
www.bloomberg.com,"""people briefed on the matter""",Malaysia May Bar Political Donations From Government Companies ...,http://www.bloomberg.com/news/articles/2016-05-25/malaysia-may-bar-political-donations-from-government-companies,"... of thousands of dollars from a former 1MDB employee to a start-up company  which Leissner was backing, according to other <b>people briefed on the matter</b>.",2016-05-28
www.reuters.com,"""people briefed on the matter""",PRESS DIGEST- Financial Times - May 27 | Reuters,http://www.reuters.com/article/britain-press-ft-idUSL2N18N208,"A top Apple executive had raised the prospect of the company buying Time  Warner, according to three <b>people briefed on the matter</b>. (Compiled by Parikshit&nbsp;...",2016-05-28
www.huffingtonpost.com,"""a source familiar with the situation""",Gawker,http://www.huffingtonpost.com/news/gawker/,<b>A source familiar with the situation</b> said Gawker ultimately paid the subject of the  offending article a tidy undisclosed sum in order to avoid another... Read Whole&nbsp;...,2016-05-28
www.bloomberg.com,"""a person familiar with the situation""",New Media Finds Itself Under Old Media&#39;s Umbrella - Bloomberg,http://www.bloomberg.com/news/videos/2016-05-23/new-media-finds-itself-under-old-media-s-umbrella,"... the idea of a possible deal with Time Warner corporate strategy head Olaf  Olafsson in a meeting late last year, according to <b>a person familiar with the</b>  <b>situation</b>.",2016-05-28
www.wsj.com,"""according to a person familiar with""",Gawker Media Looking at Possible Sale of Company - WSJ,http://www.wsj.com/articles/gawker-media-looking-at-possible-sale-for-company-1464273859,"Gawker Media has hired an investment banker to explore strategic options  including a potential sale, <b>according to a person familiar with</b> the matter, as the  digital&nbsp;...",2016-05-28
www.businessinsider.com,"""a person familiar with the situation""",Fredi Gonzalez learned Braves fired him when a plane ticket arrived ...,http://www.businessinsider.com/fredi-gonzalez-atlanta-braves-fired-plane-ticket-arrived-in-his-inbox-2016-5,"An hour or so after the Braves&#39; 8-5 series-opening loss to the Pirates, <b>a person</b>  <b>familiar with the situation</b> said Gonzalez received an email notifying him of his&nbsp;...",2016-05-28
www.bloomberg.com,"""asked not to be identified""",LendingClub Jumps After Citi Said to Be in Talks to Buy Loans ...,http://www.bloomberg.com/news/articles/2016-05-27/lendingclub-jumps-after-citi-said-to-be-in-talks-to-buy-loans,"As a stopgap measure, Laplanche borrowed money from Mack, according to a  person familiar with the matter, who <b>asked not to be identified</b> discussing the&nbsp;...",2016-05-28
www.nytimes.com,"""declined to give her name""","Woman, 48, Is Fatally Stabbed at Brooklyn Y.W.C.A., Police Say ...",http://www.nytimes.com/2016/05/29/nyregion/woman-48-is-fatally-stabbed-at-brooklyn-shelter-police-say.html,"She <b>declined to give her name</b> for fear that doing so would jeopardize her  residency. Ms. Millet, the woman said, was from Trinidad. She worked as a home &nbsp;...",2016-05-28
www.nbcnews.com,"""on condition of anonymity""",Iraqi Forces Begin Massive Offensive to Retake Fallujah - NBC News,http://www.nbcnews.com/storyline/iraq-turmoil/iraqi-forces-begin-massive-offensive-retake-fallujah-n578406,"A senior security official said <b>on condition of anonymity</b> that 20,000 federal police  soldiers were in action, with 15,000 more troops expected. Residents had been&nbsp;...",2016-05-28
www.businessinsider.com,"""declined to be named""",Tim Cook will visit India this week to meet with Prime Minister ...,http://www.businessinsider.com/r-apples-cook-to-visit-india-this-week-to-meet-modi-sources-2016-5,The sources <b>declined to be named</b> as the plan is not public yet. Apple declined to  provide details of Cook&#39;s schedule in India. Apple is looking to set up its first&nbsp;...,2016-05-28
www.politico.com,"""spoke on background""",City Council set to vote on sweeping summons reform package,http://www.politico.com/states/new-york/city-hall/story/2016/05/city-council-set-to-vote-on-sweeping-summons-reform-package-102081,"One criminal justice reform advocate, who <b>spoke on background</b> so as not to  upset city officials, said the final bills fell short of the “swinging for the fences”&nbsp;...",2016-05-28
www.bloomberg.com,"""people briefed on the matter""",Xiaomi Sees China Smartphone Market Peaking at 500 Million Units ...,http://www.bloomberg.com/news/articles/2016-05-19/xiaomi-sees-china-smartphone-market-peaking-at-500-million-units,"... of thousands of dollars from a former 1MDB employee to a start-up company  which Leissner was backing, according to other <b>people briefed on the matter</b>.",2016-05-28
espn.go.com,"""sources briefed on the matter""",New York Mets&#39; Steven Matz gets &#39;good news&#39; during medical visit ...,http://espn.go.com/blog/new-york/mets/post/_/id/118592/steven-matz-gets-good-news-during-medical-visit,"... during a visit to the Hospital for Special Surgery in Manhattan on Monday and  has no apparent ligament issues, <b>sources briefed on the matter</b> told ESPN.com.",2016-05-28
www.nytimes.com,"""administration officials said""",Political Battles Color Congressional Feud Over Zika Funding - The ...,http://www.nytimes.com/2016/05/25/us/politics/political-battles-color-congressional-feud-over-zika-funding.html,"Congressional Democrats and <b>administration officials said</b> that exceptions to the  regulations already exist for emergency situations like fighting Zika, and they&nbsp;...",2016-05-28
www.bloomberg.com,"""according to a person with direct knowledge""","Sky, Vodafone Press Regulator to Separate BT Broadband Network ...",http://www.bloomberg.com/news/articles/2016-05-16/sky-vodafone-press-regulator-to-separate-bt-broadband-network,"... buyer after a plan to sell the U.K. wireless carrier was blocked by European  Union regulators, <b>according to a person with direct knowledge</b> of the matter.",2016-05-28
espn.go.com,"""according to a person with direct knowledge""",Karl-Anthony Towns of the Minnesota Timberwolves voted rookie of ...,http://espn.go.com/nba/story/_/id/15556571/karl-anthony-towns-minnesota-timberwolves-voted-rookie-year,"Minnesota Timberwolves center Karl-Anthony Towns has been voted the NBA&#39;s  rookie of the year, <b>according to a person with direct knowledge</b> of the award.",2016-05-28
espn.go.com,"""sources close to""","Riot may up residency requirement to four years, sources say",http://espn.go.com/esports/story/_/id/15578488/riot-residency-requirement-four-years-sources-say,"The change would require nonresident players to play for a minimum of four  years, instead of the current two required, to gain residency status, <b>sources close</b>  <b>to</b>&nbsp;...",2016-05-28
espn.go.com,"""sources close to""","Terry Stotts, Portland Trail Blazers agree to contract extension",http://espn.go.com/nba/story/_/id/15567787/terry-stotts-portland-trail-blazers-agree-contract-extension,The Portland Trail Blazers have agreed with coach Terry Stotts on a contract  extension that <b>sources close to</b> the negotiations say runs through 2020 with an&nbsp;...,2016-05-28
espn.go.com,"""sources close to""","Dillon Brooks exits NBA draft process, returns to Oregon Ducks",http://espn.go.com/mens-college-basketball/story/_/id/15718221/dillon-brooks-exits-nba-draft-process-returns-oregon-ducks,"Oregon sophomore Dillon Brooks and freshman Tyler Dorsey are expected to  return to Eugene, <b>sources close to</b> the situation told ESPN on Wednesday.",2016-05-28
espn.go.com,"""sources close to""","Move, Exileh and Veritas to join Unicorns of Love, sources say",http://espn.go.com/esports/story/_/id/15564034/move-exileh-veritas-join-unicorns-love-sources-say,"After losing three-fifths of its League Championship Series roster during the  offseason, <b>sources close to</b> the Unicorns of Love say it is close to filling the gaps  in&nbsp;...",2016-05-28
espn.go.com,"""a source close to""","Mississippi State&#39;s Malik Newman to withdraw from draft, may transfer",http://espn.go.com/mens-college-basketball/story/_/id/15712769/mississippi-state-malik-newman-withdraw-draft-transfer,"Newman averaged 11.3 points per game this past season for the Bulldogs, but <b>a</b>  <b>source close to</b> the situation told ESPN that he was &quot;unhappy with his role and&nbsp;...",2016-05-28
www.reuters.com,"""asked not to be named""","In Iran, dividends of nuclear deal are slow to appear | Reuters",http://www.reuters.com/article/us-iran-sanctions-insight-idUSKCN0YF0Z4,"... by US sanctions, one Chinese executive in Tehran, who <b>asked not to be</b>  <b>named</b>, also highlights the issue that international banks, fearful of being locked  out of&nbsp;...",2016-05-28
espn.go.com,"""a source said""",Green Bay Packers running back Eddie Lacy talks about weight loss,http://espn.go.com/nfl/story/_/id/15704982/green-bay-packers-running-back-eddie-lacy-talks-weight-loss,"Although Lacy declined to discuss how much weight he has lost, <b>a source said</b>  Tuesday that Lacy weighs &quot;in the 240s.&quot; If that&#39;s the case, then it means Lacy was &nbsp;...",2016-05-28
espn.go.com,"""a source said""",Former Minnesota Golden Gophers coach Jerry Kill named ...,http://espn.go.com/college-football/story/_/id/15572476/former-minnesota-golden-gophers-coach-jerry-kill-named-associate-athletic-director-kansas-state-wildcats,"Kill&#39;s position at Kansas State is not a coach in waiting, <b>a source said</b>. Wildcats  coach Bill Snyder, 76, is the oldest active coach in Division I. Kill is a Kansas&nbsp;...",2016-05-28
espn.go.com,"""a source said""",Jalen Ramsey of Jacksonville Jaguars,http://espn.go.com/nfl/story/_/id/15612641/jalen-ramsey-jacksonville-jaguars,"... on that opinion, he could miss some of training camp, but the Jaguars believe  he will be ready for Week 1 against the Green Bay Packers, <b>a source said</b>.",2016-05-28
espn.go.com,"""sources said""",MLB competition committee agrees to changes to strike zone ...,http://espn.go.com/mlb/story/_/id/15633876/mlb-competition-committee-agrees-changes-strike-zone-intentional-walks,"MLB&#39;s competition committee agreed to changes to the strike zone and  intentional walks this week, <b>sources said</b>. They now must be approved by  baseball&#39;s&nbsp;...",2016-05-28
